Year,Rpt_Area,Assemblage,User,NumRelFish,Proportion,Var,Mrate,Mean_wt_lbs,STD_Error_mWT,Mort Rel num fish,Rel biomass lbs
2012,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2013,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2014,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2015,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2016,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2017,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2018,EWYKT,PelnBRF,Private,6,0.146341463,-0.000981559,0.15,2.443950523,0.047042391,0.9,2.199555471
2019,EWYKT,PelnBRF,Private,18,0.093264249,-0.000208898,0.15,2.443950523,0.047042391,2.7,6.598666413
2020,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2021,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2022,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2023,EWYKT,PelnBRF,Private,0,0,0,0.15,2.443950523,0.047042391,0,0
2024,EWYKT,PelnBRF,Private,26,0.128078818,0.000103073,0.15,2.443950523,0.047042391,3.9,9.531407042
2003,EWYKT,Slope_lg,Charter,0,0,0,0.9,0,0,0,0
2004,EWYKT,Slope_lg,Charter,0,0,0,0.9,0,0,0,0
2006,EWYKT,Slope_lg,Charter,0,0,0,0.9,12.16148008,0.363547428,0,0
2007,EWYKT,Slope_lg,Charter,0,0,0,0.9,12.16148008,0.363547428,0,0
2008,EWYKT,Slope_lg,Charter,0,0,0,0.9,12.16148008,0.363547428,0,0
2009,EWYKT,Slope_lg,Charter,0,0,0,0.9,12.16148008,0.363547428,0,0
2010,EWYKT,Slope_lg,Charter,0,0,0,0.9,12.16148008,0.363547428,0,0
2011,EWYKT,Slope_lg,Charter,0,0,0,0.9,12.16148008,0.363547428,0,0
2012,EWYKT,Slope_lg,Charter,0,0,0,0.9,12.16148008,0.363547428,0,0
2013,EWYKT,Slope_lg,Charter,0,0,0,0.2,12.16148008,0.363547428,0,0
2014,EWYKT,Slope_lg,Charter,0,0,0,0.2,12.16148008,0.363547428,0,0
2015,EWYKT,Slope_lg,Charter,0,0,0,0.2,12.16148008,0.363547428,0,0
2016,EWYKT,Slope_lg,Charter,0,0,0,0.2,12.92596863,0.259892635,0,0
2017,EWYKT,Slope_lg,Charter,0,0,0,0.2,12.92596863,0.259892635,0,0
2018,EWYKT,Slope_lg,Charter,0,0,0,0.2,13.99774705,0.531351101,0,0
2019,EWYKT,Slope_lg,Charter,0,0,0,0.2,10.86486221,0.636260275,0,0
2020,EWYKT,Slope_lg,Charter,0,0,0,0.2,12.92596863,0.259892635,0,0
2021,EWYKT,Slope_lg,Charter,0,0,0,0.2,15.13325684,0.688464311,0,0
2022,EWYKT,Slope_lg,Charter,0,0,0,0.2,16.39810777,0.78638283,0,0
2023,EWYKT,Slope_lg,Charter,0,0,0,0.2,13.75792839,0.584332749,0,0
2024,EWYKT,Slope_lg,Charter,0,0,0,0.2,11.98623875,0.557302752,0,0
2006,EWYKT,Slope_lg,Private,0,0,0,0.9,10.53689428,0.890957793,0,0
2007,EWYKT,Slope_lg,Private,0,0,0,0.9,10.53689428,0.890957793,0,0
2008,EWYKT,Slope_lg,Private,0,0,0,0.9,10.53689428,0.890957793,0,0
2009,EWYKT,Slope_lg,Private,0,0,0,0.9,10.53689428,0.890957793,0,0
2010,EWYKT,Slope_lg,Private,0,0,0,0.9,10.53689428,0.890957793,0,0
2011,EWYKT,Slope_lg,Private,0,0,0,0.9,10.53689428,0.890957793,0,0
2012,EWYKT,Slope_lg,Private,0,0,0,0.9,10.53689428,0.890957793,0,0
2013,EWYKT,Slope_lg,Private,0,0,0,0.8,10.53689428,0.890957793,0,0
2014,EWYKT,Slope_lg,Private,0,0,0,0.8,10.53689428,0.890957793,0,0
2015,EWYKT,Slope_lg,Private,0,0,0,0.8,10.53689428,0.890957793,0,0
2016,EWYKT,Slope_lg,Private,0,0,0,0.8,11.30138283,0.787302999,0,0
2017,EWYKT,Slope_lg,Private,0,0,0,0.7,11.30138283,0.787302999,0,0
2018,EWYKT,Slope_lg,Private,0,0,0,0.6,11.30138283,0.787302999,0,0
2019,EWYKT,Slope_lg,Private,0,0,0,0.5,11.30138283,0.787302999,0,0
2020,EWYKT,Slope_lg,Private,0,0,0,0.2,11.30138283,0.787302999,0,0
2021,EWYKT,Slope_lg,Private,0,0,0,0.2,11.30138283,0.787302999,0,0
2022,EWYKT,Slope_lg,Private,0,0,0,0.2,11.30138283,0.787302999,0,0
2023,EWYKT,Slope_lg,Private,0,0,0,0.2,12.2502009,1.014241384,0,0
2024,EWYKT,Slope_lg,Private,0,0,0,0.2,12.2502009,1.014241384,0,0
2003,EWYKT,Slope_sm,Charter,0,0,0,0.9,0,0,0,0
2004,EWYKT,Slope_sm,Charter,0,0,0,0.9,0,0,0,0
2006,EWYKT,Slope_sm,Charter,0,0,0,0.9,3.361683793,0.050093521,0,0
2007,EWYKT,Slope_sm,Charter,0,0,0,0.9,3.361683793,0.050093521,0,0
2008,EWYKT,Slope_sm,Charter,0,0,0,0.9,3.361683793,0.050093521,0,0
2009,EWYKT,Slope_sm,Charter,0,0,0,0.9,3.361683793,0.050093521,0,0
2010,EWYKT,Slope_sm,Charter,0,0,0,0.9,3.266631211,0.228499026,0,0
2011,EWYKT,Slope_sm,Charter,0,0,0,0.9,2.97145434,0.207039142,0,0
2012,EWYKT,Slope_sm,Charter,0,0,0,0.9,3.370666801,0.128215218,0,0
2013,EWYKT,Slope_sm,Charter,0,0,0,0.2,3.698459948,0.116306853,0,0
2014,EWYKT,Slope_sm,Charter,0,0,0,0.2,3.140068497,0.135677681,0,0
2015,EWYKT,Slope_sm,Charter,0,0,0,0.2,2.814993063,0.107924297,0,0
2016,EWYKT,Slope_sm,Charter,0,0,0,0.2,3.000653867,0.124070339,0,0
2017,EWYKT,Slope_sm,Charter,0,0,0,0.2,2.855411709,0.172606373,0,0
2018,EWYKT,Slope_sm,Charter,0,0,0,0.2,3.736906339,0.143732449,0,0
2019,EWYKT,Slope_sm,Charter,3,1,0,0.2,3.823582763,0.248157431,0.6,2.294149658
2020,EWYKT,Slope_sm,Charter,0,0,0,0.2,3.046340462,0.172800194,0,0
2021,EWYKT,Slope_sm,Charter,0,0,0,0.2,4.055636063,0.154712955,0,0
2022,EWYKT,Slope_sm,Charter,0,0,0,0.2,3.476887166,0.129675106,0,0
2023,EWYKT,Slope_sm,Charter,0,0,0,0.2,3.414913814,0.14612357,0,0
2024,EWYKT,Slope_sm,Charter,0,0,0,0.2,2.68924237,0.101016313,0,0
2006,EWYKT,Slope_sm,Private,0,0,0,0.9,3.022703499,0.066870658,0,0
2007,EWYKT,Slope_sm,Private,0,0,0,0.9,3.022703499,0.066870658,0,0
2008,EWYKT,Slope_sm,Private,0,0,0,0.9,3.022703499,0.066870658,0,0
2009,EWYKT,Slope_sm,Private,1,1,0,0.9,3.022703499,0.066870658,0.9,2.720433149
2010,EWYKT,Slope_sm,Private,0,0,0,0.9,3.022703499,0.066870658,0,0
2011,EWYKT,Slope_sm,Private,1,1,0,0.9,3.022703499,0.066870658,0.9,2.720433149
2012,EWYKT,Slope_sm,Private,0,0,0,0.9,3.022703499,0.066870658,0,0
2013,EWYKT,Slope_sm,Private,0,0,0,0.8,3.022703499,0.066870658,0,0
2014,EWYKT,Slope_sm,Private,0,0,0,0.8,3.022703499,0.066870658,0,0
2015,EWYKT,Slope_sm,Private,0,0,0,0.8,3.022703499,0.066870658,0,0
2016,EWYKT,Slope_sm,Private,0,0,0,0.8,2.427259639,0.15595865,0,0
2017,EWYKT,Slope_sm,Private,0,0,0,0.7,2.94931887,0.061744364,0,0
2018,EWYKT,Slope_sm,Private,0,0,0,0.6,2.94931887,0.061744364,0,0
2019,EWYKT,Slope_sm,Private,5,1,0,0.5,2.94931887,0.061744364,2.5,7.373297176
2020,EWYKT,Slope_sm,Private,0,0,0,0.2,2.94931887,0.061744364,0,0
2021,EWYKT,Slope_sm,Private,1,1,0,0.2,2.94931887,0.061744364,0.2,0.589863774
2022,EWYKT,Slope_sm,Private,0,0,0,0.2,2.94931887,0.061744364,0,0
2023,EWYKT,Slope_sm,Private,0,0,0,0.2,3.173927716,0.042423333,0,0
2024,EWYKT,Slope_sm,Private,0,0,0,0.2,3.173927716,0.042423333,0,0
2000,EWYKT,Yelloweye,Charter,0,0,0,0,8.191708704,0.251615755,0,0
2001,EWYKT,Yelloweye,Charter,0,0,0,0,8.191708704,0.251615755,0,0
2002,EWYKT,Yelloweye,Charter,0,0,0,0,8.191708704,0.251615755,0,0
2003,EWYKT,Yelloweye,Charter,0,0,0,0.9,8.191708704,0.251615755,0,0
2004,EWYKT,Yelloweye,Charter,0,0,0,0.9,8.191708704,0.251615755,0,0
2005,EWYKT,Yelloweye,Charter,0,0,0,0,8.191708704,0.251615755,0,0
2006,EWYKT,Yelloweye,Charter,0,0,0,0.9,7.066094234,0.144522825,0,0
2007,EWYKT,Yelloweye,Charter,0,0,0,0.9,7.066094234,0.144522825,0,0
2008,EWYKT,Yelloweye,Charter,0,0,0,0.9,7.066094234,0.144522825,0,0
2009,EWYKT,Yelloweye,Charter,0,0,0,0.9,7.066094234,0.144522825,0,0
2010,EWYKT,Yelloweye,Charter,0,0,0,0.9,7.066094234,0.144522825,0,0
2011,EWYKT,Yelloweye,Charter,0,0,0,0.9,7.066094234,0.144522825,0,0
2012,EWYKT,Yelloweye,Charter,2,0.076923077,0.002840237,0.9,6.905507547,0.538681855,1.8,12.42991359
2013,EWYKT,Yelloweye,Charter,2,0.08,0.003066667,0.2,7.066094234,0.144522825,0.4,2.826437693
2014,EWYKT,Yelloweye,Charter,0,0,0,0.2,7.066094234,0.144522825,0,0
2015,EWYKT,Yelloweye,Charter,0,0,0,0.2,7.066094234,0.144522825,0,0
2016,EWYKT,Yelloweye,Charter,0,0,0,0.2,6.608549913,0.285835317,0,0
2017,EWYKT,Yelloweye,Charter,6,0.090909091,0.001271456,0.2,7.500538737,0.430601238,1.2,9.000646484
2018,EWYKT,Yelloweye,Charter,2,0.029411765,0.00042607,0.2,7.066094234,0.144522825,0.4,2.826437693
2019,EWYKT,Yelloweye,Charter,37,0.068518519,0.000118411,0.2,6.484745871,0.559139363,7.4,47.98711944
2020,EWYKT,Yelloweye,Charter,14,0.07106599,0.000336814,0.2,6.542402531,0.194783285,2.8,18.31872709
2021,EWYKT,Yelloweye,Charter,20,0.132450331,0.000766048,0.2,6.542402531,0.194783285,4,26.16961012
2022,EWYKT,Yelloweye,Charter,135,0.176701571,0.000190666,0.2,6.542402531,0.194783285,27,176.6448683
2023,EWYKT,Yelloweye,Charter,86,0.148020654,0.000217432,0.2,6.542402531,0.194783285,17.2,112.5293235
2024,EWYKT,Yelloweye,Charter,97,0.255263158,0.000501593,0.2,6.542402531,0.194783285,19.4,126.9226091
2000,EWYKT,Yelloweye,Private,0,0,0,0,8.160064559,0.24531611,0,0
2001,EWYKT,Yelloweye,Private,0,0,0,0,8.160064559,0.24531611,0,0
2002,EWYKT,Yelloweye,Private,0,0,0,0,8.160064559,0.24531611,0,0
2003,EWYKT,Yelloweye,Private,0,0,0,0,8.160064559,0.24531611,0,0
2004,EWYKT,Yelloweye,Private,0,0,0,0,8.160064559,0.24531611,0,0
2005,EWYKT,Yelloweye,Private,0,0,0,0,8.160064559,0.24531611,0,0
2006,EWYKT,Yelloweye,Private,1,0.019607843,0.000384468,0.9,7.08775367,0.141325888,0.9,6.378978303
2007,EWYKT,Yelloweye,Private,1,0.013157895,0.00017313,0.9,7.08775367,0.141325888,0.9,6.378978303
2008,EWYKT,Yelloweye,Private,0,0,0,0.9,7.08775367,0.141325888,0,0
2009,EWYKT,Yelloweye,Private,1,0.008695652,7.56144E-05,0.9,7.08775367,0.141325888,0.9,6.378978303
2010,EWYKT,Yelloweye,Private,0,0,0,0.9,7.08775367,0.141325888,0,0
2011,EWYKT,Yelloweye,Private,0,0,0,0.9,7.08775367,0.141325888,0,0
2012,EWYKT,Yelloweye,Private,0,0,0,0.9,7.08775367,0.141325888,0,0
2013,EWYKT,Yelloweye,Private,0,0,0,0.8,7.08775367,0.141325888,0,0
2014,EWYKT,Yelloweye,Private,0,0,0,0.8,7.08775367,0.141325888,0,0
2015,EWYKT,Yelloweye,Private,0,0,0,0.8,7.08775367,0.141325888,0,0
2016,EWYKT,Yelloweye,Private,0,0,0,0.8,7.08775367,0.141325888,0,0
2017,EWYKT,Yelloweye,Private,2,0.042553191,0.000885705,0.7,7.08775367,0.141325888,1.4,9.922855139
2018,EWYKT,Yelloweye,Private,3,0.073170732,0.001695419,0.6,7.08775367,0.141325888,1.8,12.75795661
2019,EWYKT,Yelloweye,Private,2,0.010362694,5.34131E-05,0.5,7.08775367,0.141325888,1,7.08775367
2020,EWYKT,Yelloweye,Private,0,0,0,0.2,7.08775367,0.141325888,0,0
2021,EWYKT,Yelloweye,Private,0,0,0,0.2,7.08775367,0.141325888,0,0
2022,EWYKT,Yelloweye,Private,2,0.025974026,0.000332887,0.2,7.08775367,0.141325888,0.4,2.835101468
2023,EWYKT,Yelloweye,Private,6,0.015463918,3.93405E-05,0.2,7.08775367,0.141325888,1.2,8.505304405
2024,EWYKT,Yelloweye,Private,17,0.083743842,0.000379856,0.2,7.08775367,0.141325888,3.4,24.09836248
2000,NSEI,Black,Charter,0,0,0,0.15,3.447598099,0.074816161,0,0
2000,NSEI,Black,Charter,0,0,0,0.15,3.447598099,0.074816161,0,0
2001,NSEI,Black,Charter,0,0,0,0.15,3.447598099,0.074816161,0,0
2001,NSEI,Black,Charter,0,0,0,0.15,3.447598099,0.074816161,0,0
2002,NSEI,Black,Charter,28,0.451612903,0.004059979,0.15,3.447598099,0.074816161,4.2,14.47991202
2002,NSEI,Black,Charter,28,0.451612903,0.004059979,0.15,3.447598099,0.074816161,4.2,14.47991202
2003,NSEI,Black,Charter,182,0.834862385,0.000635333,0.15,3.447598099,0.074816161,27.3,94.11942812
2003,NSEI,Black,Charter,182,0.834862385,0.000635333,0.15,3.447598099,0.074816161,27.3,94.11942812
2004,NSEI,Black,Charter,11,0.523809524,0.012471655,0.15,3.447598099,0.074816161,1.65,5.688536864
2004,NSEI,Black,Charter,11,0.523809524,0.012471655,0.15,3.447598099,0.074816161,1.65,5.688536864
2005,NSEI,Black,Charter,174,0.75,0.000811688,0.15,3.447598099,0.074816161,26.1,89.9823104
2005,NSEI,Black,Charter,174,0.75,0.000811688,0.15,3.447598099,0.074816161,26.1,89.9823104
2006,NSEI,Black,Charter,204,0.886956522,0.000437837,0.15,4.14566697,0.142513314,30.6,126.8574093
2006,NSEI,Black,Charter,204,0.886956522,0.000437837,0.15,4.14566697,0.142513314,30.6,126.8574093
2007,NSEI,Black,Charter,126,0.851351351,0.0008609,0.15,2.598900725,0.036710143,18.9,49.11922371
2007,NSEI,Black,Charter,126,0.851351351,0.0008609,0.15,2.598900725,0.036710143,18.9,49.11922371
2008,NSEI,Black,Charter,147,0.807692308,0.000858152,0.15,3.154468483,0.147299805,22.05,69.55603005
2008,NSEI,Black,Charter,147,0.807692308,0.000858152,0.15,3.154468483,0.147299805,22.05,69.55603005
2009,NSEI,Black,Charter,65,0.706521739,0.002278558,0.15,3.040079996,0.160494695,9.75,29.64077996
2009,NSEI,Black,Charter,65,0.706521739,0.002278558,0.15,3.040079996,0.160494695,9.75,29.64077996
2010,NSEI,Black,Charter,70,0.7,0.002121212,0.15,3.475188684,0.135085763,10.5,36.48948119
2010,NSEI,Black,Charter,70,0.7,0.002121212,0.15,3.475188684,0.135085763,10.5,36.48948119
2011,NSEI,Black,Charter,53,0.509615385,0.002426287,0.15,2.076534801,0.095386448,7.95,16.50845167
2011,NSEI,Black,Charter,53,0.509615385,0.002426287,0.15,2.076534801,0.095386448,7.95,16.50845167
2012,NSEI,Black,Charter,24,0.705882353,0.006291287,0.15,2.238274173,0.102207065,3.6,8.057787023
2012,NSEI,Black,Charter,24,0.705882353,0.006291287,0.15,2.238274173,0.102207065,3.6,8.057787023
2013,NSEI,Black,Charter,18,0.857142857,0.006122449,0.15,2.056637112,0.114355873,2.7,5.552920202
2013,NSEI,Black,Charter,18,0.857142857,0.006122449,0.15,2.056637112,0.114355873,2.7,5.552920202
2014,NSEI,Black,Charter,23,0.605263158,0.006457288,0.15,2.256413946,0.116777743,3.45,7.784628112
2014,NSEI,Black,Charter,23,0.605263158,0.006457288,0.15,2.256413946,0.116777743,3.45,7.784628112
2015,NSEI,Black,Charter,22,0.709677419,0.006867846,0.15,2.081360232,0.102687604,3.3,6.868488765
2015,NSEI,Black,Charter,22,0.709677419,0.006867846,0.15,2.081360232,0.102687604,3.3,6.868488765
2016,NSEI,Black,Charter,0,0,0,0.15,2.14788252,0.109388793,0,0
2016,NSEI,Black,Charter,0,0,0,0.15,2.14788252,0.109388793,0,0
2017,NSEI,Black,Charter,10,0.128205128,0.00145154,0.15,2.677027456,0.153592964,1.5,4.015541184
2017,NSEI,Black,Charter,10,0.128205128,0.00145154,0.15,2.677027456,0.153592964,1.5,4.015541184
2018,NSEI,Black,Charter,24,0.046511628,8.61132E-05,0.15,2.146484268,0.093086596,3.6,7.727343364
2018,NSEI,Black,Charter,24,0.046511628,8.61132E-05,0.15,2.146484268,0.093086596,3.6,7.727343364
2019,NSEI,Black,Charter,28,0.042424242,6.16456E-05,0.15,3.4560736,0.100021851,4.2,14.51550912
2019,NSEI,Black,Charter,28,0.042424242,6.16456E-05,0.15,3.4560736,0.100021851,4.2,14.51550912
2020,NSEI,Black,Charter,0,0,0,0.15,2.598900725,0.036710143,0,0
2020,NSEI,Black,Charter,0,0,0,0.15,2.598900725,0.036710143,0,0
2021,NSEI,Black,Charter,4,0.032258065,0.000253801,0.15,2.598900725,0.036710143,0.6,1.559340435
2021,NSEI,Black,Charter,4,0.032258065,0.000253801,0.15,2.598900725,0.036710143,0.6,1.559340435
2022,NSEI,Black,Charter,2,0.008163265,3.31829E-05,0.15,2.629664355,0.065835665,0.3,0.788899306
2022,NSEI,Black,Charter,2,0.008163265,3.31829E-05,0.15,2.629664355,0.065835665,0.3,0.788899306
2023,NSEI,Black,Charter,0,0,0,0.15,3.214375151,0.120998027,0,0
2023,NSEI,Black,Charter,0,0,0,0.15,3.214375151,0.120998027,0,0
2024,NSEI,Black,Charter,23,0.054892601,0.000124113,0.15,3.336680259,0.152633612,3.45,11.51154689
2024,NSEI,Black,Charter,23,0.054892601,0.000124113,0.15,3.336680259,0.152633612,3.45,11.51154689
2000,NSEI,Black,Private,0,0,0,0.15,2.827566975,0.143211628,0,0
2000,NSEI,Black,Private,0,0,0,0.15,2.827566975,0.143211628,0,0
2001,NSEI,Black,Private,0,0,0,0.15,2.827566975,0.143211628,0,0
2001,NSEI,Black,Private,0,0,0,0.15,2.827566975,0.143211628,0,0
2002,NSEI,Black,Private,13,0.684210526,0.012003693,0.15,2.827566975,0.143211628,1.95,5.513755602
2002,NSEI,Black,Private,13,0.684210526,0.012003693,0.15,2.827566975,0.143211628,1.95,5.513755602
2003,NSEI,Black,Private,40,0.701754386,0.003737414,0.15,2.827566975,0.143211628,6,16.96540185
2003,NSEI,Black,Private,40,0.701754386,0.003737414,0.15,2.827566975,0.143211628,6,16.96540185
2004,NSEI,Black,Private,0,0,0,0.15,2.827566975,0.143211628,0,0
2004,NSEI,Black,Private,0,0,0,0.15,2.827566975,0.143211628,0,0
2005,NSEI,Black,Private,13,0.65,0.011973684,0.15,2.827566975,0.143211628,1.95,5.513755602
2005,NSEI,Black,Private,13,0.65,0.011973684,0.15,2.827566975,0.143211628,1.95,5.513755602
2006,NSEI,Black,Private,58,0.920634921,0.001178488,0.15,2.877980116,0.054773272,8.7,25.03842701
2006,NSEI,Black,Private,58,0.920634921,0.001178488,0.15,2.877980116,0.054773272,8.7,25.03842701
2007,NSEI,Black,Private,20,0.408163265,0.005032625,0.15,2.877980116,0.054773272,3,8.633940348
2007,NSEI,Black,Private,20,0.408163265,0.005032625,0.15,2.877980116,0.054773272,3,8.633940348
2008,NSEI,Black,Private,6,0.260869565,0.008764393,0.15,2.877980116,0.054773272,0.9,2.590182104
2008,NSEI,Black,Private,6,0.260869565,0.008764393,0.15,2.877980116,0.054773272,0.9,2.590182104
2009,NSEI,Black,Private,3,0.157894737,0.007386888,0.15,2.877980116,0.054773272,0.45,1.295091052
2009,NSEI,Black,Private,3,0.157894737,0.007386888,0.15,2.877980116,0.054773272,0.45,1.295091052
2010,NSEI,Black,Private,47,0.810344828,0.002696247,0.15,2.877980116,0.054773272,7.05,20.28975982
2010,NSEI,Black,Private,47,0.810344828,0.002696247,0.15,2.877980116,0.054773272,7.05,20.28975982
2011,NSEI,Black,Private,36,0.590163934,0.004031174,0.15,2.877980116,0.054773272,5.4,15.54109263
2011,NSEI,Black,Private,36,0.590163934,0.004031174,0.15,2.877980116,0.054773272,5.4,15.54109263
2012,NSEI,Black,Private,8,0.258064516,0.006382241,0.15,2.877980116,0.054773272,1.2,3.453576139
2012,NSEI,Black,Private,8,0.258064516,0.006382241,0.15,2.877980116,0.054773272,1.2,3.453576139
2013,NSEI,Black,Private,76,0.562962963,0.001836087,0.15,2.877980116,0.054773272,11.4,32.80897332
2013,NSEI,Black,Private,76,0.562962963,0.001836087,0.15,2.877980116,0.054773272,11.4,32.80897332
2014,NSEI,Black,Private,38,0.304,0.001706323,0.15,3.259814651,0.116622686,5.7,18.58094351
2014,NSEI,Black,Private,38,0.304,0.001706323,0.15,3.259814651,0.116622686,5.7,18.58094351
2015,NSEI,Black,Private,105,0.576923077,0.001348524,0.15,2.877980116,0.054773272,15.75,45.32818683
2015,NSEI,Black,Private,105,0.576923077,0.001348524,0.15,2.877980116,0.054773272,15.75,45.32818683
2016,NSEI,Black,Private,38,0.265734266,0.001374081,0.15,2.877980116,0.054773272,5.7,16.40448666
2016,NSEI,Black,Private,38,0.265734266,0.001374081,0.15,2.877980116,0.054773272,5.7,16.40448666
2017,NSEI,Black,Private,53,0.213709677,0.000680315,0.15,2.92144901,0.165445483,7.95,23.22551963
2017,NSEI,Black,Private,53,0.213709677,0.000680315,0.15,2.92144901,0.165445483,7.95,23.22551963
2018,NSEI,Black,Private,28,0.092409241,0.000277714,0.15,3.415224568,0.113867938,4.2,14.34394318
2018,NSEI,Black,Private,28,0.092409241,0.000277714,0.15,3.415224568,0.113867938,4.2,14.34394318
2019,NSEI,Black,Private,106,0.214574899,0.000341851,0.15,3.108083441,0.13611826,15.9,49.41852671
2019,NSEI,Black,Private,106,0.214574899,0.000341851,0.15,3.108083441,0.13611826,15.9,49.41852671
2020,NSEI,Black,Private,2,0.0078125,3.03979E-05,0.15,2.877980116,0.054773272,0.3,0.863394035
2020,NSEI,Black,Private,2,0.0078125,3.03979E-05,0.15,2.877980116,0.054773272,0.3,0.863394035
2021,NSEI,Black,Private,1,0.002941176,8.65052E-06,0.15,2.877980116,0.054773272,0.15,0.431697017
2021,NSEI,Black,Private,1,0.002941176,8.65052E-06,0.15,2.877980116,0.054773272,0.15,0.431697017
2022,NSEI,Black,Private,28,0.092715232,0.000279466,0.15,2.792135512,0.079565305,4.2,11.72696915
2022,NSEI,Black,Private,28,0.092715232,0.000279466,0.15,2.792135512,0.079565305,4.2,11.72696915
2023,NSEI,Black,Private,32,0.104234528,0.00030513,0.15,2.714986098,0.075851148,4.8,13.03193327
2023,NSEI,Black,Private,32,0.104234528,0.00030513,0.15,2.714986098,0.075851148,4.8,13.03193327
2024,NSEI,Black,Private,86,0.112712975,0.000131245,0.15,3.11865062,0.090345678,12.9,40.230593
2024,NSEI,Black,Private,86,0.112712975,0.000131245,0.15,3.11865062,0.090345678,12.9,40.230593
2000,NSEI,DSRlessYE,Charter,0,0,0,0.9,2.610349237,0.048120364,0,0
2001,NSEI,DSRlessYE,Charter,0,0,0,0.9,2.610349237,0.048120364,0,0
2002,NSEI,DSRlessYE,Charter,0,-0.000511762,0,0.9,2.610349237,0.048120364,0,0
2003,NSEI,DSRlessYE,Charter,0,-2.1042E-05,0,0.9,2.610349237,0.048120364,0,0
2004,NSEI,DSRlessYE,Charter,0,-0.009070295,0,0.9,2.610349237,0.048120364,0,0
2005,NSEI,DSRlessYE,Charter,0,-0.000212332,0,0.9,2.610349237,0.048120364,0,0
2006,NSEI,DSRlessYE,Charter,0,0.000258872,0,0.9,3.070127421,0.098415532,0,0
2007,NSEI,DSRlessYE,Charter,0,0.000638842,0,0.9,2.926497466,0.140226657,0,0
2008,NSEI,DSRlessYE,Charter,23,0.000525566,0,0.9,2.305919589,0.106182038,20.7,47.73253548
2009,NSEI,DSRlessYE,Charter,6,0.000576456,0,0.9,2.677889385,0.101602665,5.4,14.46060268
2010,NSEI,DSRlessYE,Charter,13,0.00069596,0,0.9,2.405466513,0.086547305,11.7,28.1439582
2011,NSEI,DSRlessYE,Charter,32,0.001838341,0,0.9,1.940140953,0.089610537,28.8,55.87605944
2012,NSEI,DSRlessYE,Charter,2,0.000838838,0,0.9,2.220326071,0.075742239,1.8,3.996586927
2013,NSEI,DSRlessYE,Charter,0,0,0,0.2,2.28884305,0.087964504,0,0
2014,NSEI,DSRlessYE,Charter,3,0.001179157,0,0.2,2.227610994,0.070180942,0.6,1.336566596
2015,NSEI,DSRlessYE,Charter,6,0.003954214,0,0.2,1.812049709,0.061478751,1.2,2.174459651
2016,NSEI,DSRlessYE,Charter,40,-4.33681E-19,0,0.2,2.204117134,0.063665935,8,17.63293707
2017,NSEI,DSRlessYE,Charter,23,0.002602099,0,0.2,2.399185818,0.078311411,4.6,11.03625476
2018,NSEI,DSRlessYE,Charter,190,0.00037412,0,0.2,2.356610983,0.060651987,38,89.55121735
2019,NSEI,DSRlessYE,Charter,200,0.000261966,0,0.2,2.092085806,0.053826359,40,83.68343222
2020,NSEI,DSRlessYE,Charter,54,-0.000219443,0,0.2,2.127002808,0.028959962,10.8,22.97163033
2021,NSEI,DSRlessYE,Charter,95,-5.02314E-05,0,0.2,2.127002808,0.028959962,19,40.41305336
2022,NSEI,DSRlessYE,Charter,150,1.02416E-05,0,0.2,2.127002808,0.028959962,30,63.81008425
2023,NSEI,DSRlessYE,Charter,75,0.000525098,0,0.2,2.127002808,0.028959962,15,31.90504212
2024,NSEI,DSRlessYE,Charter,232,9.80043E-05,0,0.2,2.127002808,0.028959962,46.4,98.6929303
2000,NSEI,DSRlessYE,Private,0,0,0,0.9,2.275323687,0.052846397,0,0
2001,NSEI,DSRlessYE,Private,0,0,0,0.9,2.275323687,0.052846397,0,0
2002,NSEI,DSRlessYE,Private,0,0,0,0.9,2.275323687,0.052846397,0,0
2003,NSEI,DSRlessYE,Private,0,0,0,0.9,2.275323687,0.052846397,0,0
2004,NSEI,DSRlessYE,Private,0,0,0,0.9,2.275323687,0.052846397,0,0
2005,NSEI,DSRlessYE,Private,0,0,0,0.9,2.275323687,0.052846397,0,0
2006,NSEI,DSRlessYE,Private,0,0.000926535,0,0.9,2.369727323,0.020667671,0,0
2007,NSEI,DSRlessYE,Private,0,0.001822157,0,0.9,2.369727323,0.020667671,0,0
2008,NSEI,DSRlessYE,Private,16,0.009623647,0,0.9,2.369727323,0.020667671,14.4,34.12407345
2009,NSEI,DSRlessYE,Private,12,0.012927054,0,0.9,2.221453896,0.127246313,10.8,23.99170208
2010,NSEI,DSRlessYE,Private,5,0.001121263,0,0.9,2.291597561,0.076347467,4.5,10.31218902
